url,title,seendate,domain,language,sourcecountry,query_keyword,query_start,query_end,url_mobile,socialimage
https://www.news18.com/lifestyle/world-elephant-day-2024-theme-history-significance-and-elephant-species-explained-8997718.html,"World Elephant Day 2024 : Theme , History , Significance , and Elephant Species Explained",20240812T011500Z,news18.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.news18.com/amp/lifestyle/world-elephant-day-2024-theme-history-significance-and-elephant-species-explained-8997718.html,https://images.news18.com/ibnlive/uploads/2024/08/world-elephant-day-2024-2024-08-ce7c97b7471b6a1d21f8ccdfb7db6558-16x9.jpg?impolicy=website
https://www.wionews.com/world/disaster-waiting-to-happen-ugandas-kampala-garbage-landslide-claims-12-lives-rescue-efforts-ongoing-749190,  Disaster waiting to happen : Uganda garbage landslide death toll rises to 12 ; rescue efforts ongoing,20240811T180000Z,wionews.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.wionews.com/world/disaster-waiting-to-happen-ugandas-kampala-garbage-landslide-claims-12-lives-rescue-efforts-ongoing-749190/amp,https://cdn.wionews.com/sites/default/files/2024/08/11/448766-new-wion-2024-08-11t180617792.jpg
https://www.thehindubusinessline.com/on-campus/solving-a-jumbo-problem-with-artificial-intelligence/article68512088.ece,Solving a jumbo problem with artificial intelligence - The Hindu BusinessLine,20240811T071500Z,thehindubusinessline.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.thehindubusinessline.com/on-campus/solving-a-jumbo-problem-with-artificial-intelligence/article68512088.ece/amp/,https://bl-i.thgim.com/public/news/l3kpr6/article68512089.ece/alternates/LANDSCAPE_1200/BL1208_BLoC_Jumbo03.jpg
https://timesofindia.indiatimes.com/city/guwahati/assam-launches-app-to-curb-human-elephant-conflict/articleshow/112436021.cms,Assam : Assam launches app to curb human - elephant conflict | Guwahati News,20240811T040000Z,timesofindia.indiatimes.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://timesofindia.indiatimes.com/city/guwahati/assam-launches-app-to-curb-human-elephant-conflict/amp_articleshow/112436021.cms,"https://static.toiimg.com/thumb/msid-47529300,width-1070,height-580,imgsize-110164,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://www.dailypioneer.com/2024/sunday-edition/delhi-dehradun-expressway-development-along-with-damage-.html,Delhi - Dehradun Expressway development along with damage ? ,20240810T211500Z,dailypioneer.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,,https://www.dailypioneer.com/uploads/2024/story/images/big/delhi-dehradun-expressway-development-along-with-damage--2024-08-11.jpg
https://www.hindustantimes.com/india-news/3-of-family-neighbour-trampled-to-death-by-wild-elephant-in-c-garh-officials-101723289847821.html,"3 of family , neighbour trampled to death by wild elephant in Cgarh : Officials | Latest News India",20240810T121500Z,hindustantimes.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.hindustantimes.com/india-news/3-of-family-neighbour-trampled-to-death-by-wild-elephant-in-c-garh-officials-101723289847821-amp.html,https://images.hindustantimes.com/img/2024/08/10/1600x900/-Representative-Photo-_1723289798715.jpg
https://timesofindia.indiatimes.com/astrology/zodiacs-astrology/world-lion-day-2024-empowering-each-sign-to-make-a-difference/articleshow/112419943.cms,World Lion Day 2024 - Empowering Each Sign to Make a Difference |,20240810T064500Z,timesofindia.indiatimes.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://timesofindia.indiatimes.com/astrology/zodiacs-astrology/world-lion-day-2024-empowering-each-sign-to-make-a-difference/amp_articleshow/112419943.cms,"https://static.toiimg.com/thumb/msid-112419951,width-1070,height-580,imgsize-39596,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://www.thehindu.com/news/national/karnataka/gajapayana-on-august-21-forest-minister/article68505996.ece,Gajapayana on August 21 : Eshwar Khandre,20240809T143000Z,thehindu.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.thehindu.com/news/national/karnataka/gajapayana-on-august-21-forest-minister/article68505996.ece/amp/,https://www.thehindu.com/theme/images/og-image.png
https://www.hindustantimes.com/cities/bengaluru-news/karnataka-andhra-pradesh-sign-mou-to-minimise-human-wildlife-conflict-101723201930579.html,"Karnataka , Andhra Pradesh sign MoU to minimise human - wildlife conflict",20240809T114500Z,hindustantimes.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://www.hindustantimes.com/cities/bengaluru-news/karnataka-andhra-pradesh-sign-mou-to-minimise-human-wildlife-conflict-101723201930579-amp.html,https://images.hindustantimes.com/img/2024/08/09/1600x900/Andhra-Pradesh-deputy-chief-minister-and-forest-mi_1723202014780_1723202034605.jpg
https://www.aninews.in/news/national/general-news/assam-haatiapp-to-help-communities-coexist-with-elephants-reduce-conflicts20240809143457/,"Assam : HaatiApp to help communities coexist with elephants , reduce conflicts",20240809T111500Z,aninews.in,English,India,human elephant conflict,2024-06-18,2024-09-18,/news/national/general-news/assam-haatiapp-to-help-communities-coexist-with-elephants-reduce-conflicts20240809143457?amp=1,https://d3lzcn6mbbadaf.cloudfront.net/media/details/ANI-20240809090446.jpg
https://aninews.in/news/national/general-news/assam-haatiapp-to-help-communities-coexist-with-elephants-reduce-conflicts20240809143457/,"Assam : HaatiApp to help communities coexist with elephants , reduce conflicts",20240809T104500Z,aninews.in,English,India,human elephant conflict,2024-06-18,2024-09-18,/news/national/general-news/assam-haatiapp-to-help-communities-coexist-with-elephants-reduce-conflicts20240809143457?amp=1,https://d3lzcn6mbbadaf.cloudfront.net/media/details/ANI-20240809090446.jpg
https://news.webindia123.com/news/Articles/India/20240809/4223523.html,"Assam : HaatiApp to help communities coexist with elephants , reduce conflicts",20240809T100000Z,news.webindia123.com,English,India,human elephant conflict,2024-06-18,2024-09-18,,
https://www.thehindu.com/news/national/assam/app-to-mitigate-human-elephant-conflict-in-assam-developed/article68504702.ece,App to mitigate human - elephant conflict in Assam developed,20240809T064500Z,thehindu.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.thehindu.com/news/national/assam/app-to-mitigate-human-elephant-conflict-in-assam-developed/article68504702.ece/amp/,https://th-i.thgim.com/public/incoming/g04kzf/article68504742.ece/alternates/LANDSCAPE_1200/Assam%20elephant.jpg
https://easternmirrornagaland.com/wild-elephants-damage-agricultural-land-crops-in-wokha-district/,"Wild Elephants Damage Agricultural Land , Crops In Wokha District",20240808T213000Z,easternmirrornagaland.com,English,India,elephant attack,2024-06-18,2024-09-18,,https://easternmirrornagaland.com/wp-content/uploads/2024/08/Aben-elephant.jpg
https://www.pinkvilla.com/entertainment/south/megastar-chiranjeevi-reaches-trivandrum-amid-wayanad-disaster-hands-over-rs-1-crore-cheque-to-kerala-chief-minister-pinarayi-vijayan-1337084,"Megastar Chiranjeevi reaches Trivandrum amid Wayanad disaster , hands over Rs 1 crore cheque to Kerala Chief Minister Pinarayi Vijayan",20240808T144500Z,pinkvilla.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.pinkvilla.com/entertainment/south/megastar-chiranjeevi-reaches-trivandrum-amid-wayanad-disaster-hands-over-rs-1-crore-cheque-to-kerala-chief-minister-pinarayi-vijayan-1337084?amp,https://www.pinkvilla.com/images/2024-08/657405856_chiranjeevi-2-1.jpg
https://www.sakshipost.com/news/pawan-kalyan-requests-karnataka-send-some-kumki-elephants-andhra-pradesh-321918,Pawan Kalyan requests Karnataka to send some Kumki elephants to Andhra Pradesh,20240808T133000Z,sakshipost.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.sakshipost.com/amp/news/pawan-kalyan-requests-karnataka-send-some-kumki-elephants-andhra-pradesh-321918,https://www.sakshipost.com/sites/default/files/article_images/2024/08/8/202408083202057-1723116301.jpg
https://www.newsx.com/national/andhra-pradesh-deputy-cm-pawan-kalyan-meets-karnataka-cm-siddaramaiah/,Andhra Pradesh Deputy CM Pawan Kalyan Meets Karnataka CM Siddaramaiah,20240808T111500Z,newsx.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.newsx.com/national/andhra-pradesh-deputy-cm-pawan-kalyan-meets-karnataka-cm-siddaramaiah/amp/,https://www.newsx.com/wp-content/uploads/2024/08/Pawan-Kalyan-meets-Siddarmaiah.png
https://www.downtoearth.org.in/wildlife-biodiversity/maharashtras-first-elephant-reserve-in-gondia-gadchiroli-districts-awaits-central-nod-a-year-after-being-proposed,Maharashtra Awaits Central Nod for First Elephant Reserve in Gondia & Gadchiroli,20240806T201500Z,downtoearth.org.in,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.downtoearth.org.in/amp/story/wildlife-biodiversity/maharashtras-first-elephant-reserve-in-gondia-gadchiroli-districts-awaits-central-nod-a-year-after-being-proposed,https://gumlet.assettype.com/downtoearth%2F2024-08-06%2F9ou4roex%2FiStock-1143722311.jpg?&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100
https://countercurrents.org/2024/08/on-the-imminent-eviction-of-more-than-1-lakh-small-scale-fishers-of-the-indian-sundarbans-from-their-traditional-livelihood/,On The Imminent Eviction Of More Than 1 Lakh Small - scale Fishers Of The Indian Sundarbans From Their Traditional Livelihood,20240805T054500Z,countercurrents.org,English,India,human wildlife conflict,2024-06-18,2024-09-18,,https://cdn.countercurrents.org/wp-content/uploads/2024/08/6.jpg
https://www.thehindu.com/news/cities/Coimbatore/inflow-into-mettur-dam-increases/article68485222.ece,Inflow into Mettur dam increases,20240804T144500Z,thehindu.com,English,India,elephant attack,2024-06-18,2024-09-18,https://www.thehindu.com/news/cities/Coimbatore/inflow-into-mettur-dam-increases/article68485222.ece/amp/,https://www.thehindu.com/theme/images/og-image.png
https://timesofindia.indiatimes.com/life-style/spotlight/the-impact-of-responsible-tourism-on-tiger-conservation/articleshow/112266310.cms,The Impact of Responsible Tourism on Tiger Conservation,20240804T133000Z,timesofindia.indiatimes.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://timesofindia.indiatimes.com/life-style/spotlight/the-impact-of-responsible-tourism-on-tiger-conservation/amp_articleshow/112266310.cms,"https://static.toiimg.com/thumb/msid-112266373,width-1070,height-580,imgsize-1958568,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://timesofindia.indiatimes.com/city/ranchi/mp-raises-concern-over-elephant-attacks-in-chakulia-during-parliament-session/articleshow/112209270.cms,Elephant Attacks : MP raises concern over elephant attacks in Chakulia during Parliament session |,20240802T044500Z,timesofindia.indiatimes.com,English,India,elephant corridor,2024-06-18,2024-09-18,https://timesofindia.indiatimes.com/city/ranchi/mp-raises-concern-over-elephant-attacks-in-chakulia-during-parliament-session/amp_articleshow/112209270.cms,"https://static.toiimg.com/thumb/msid-47529300,width-1070,height-580,imgsize-110164,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://timesofindia.indiatimes.com/india/2829-people-killed-by-elephants-in-odisha-in-last-5-years/articleshow/112119185.cms,"Elephant Attacks : 2 , 829 people killed by elephants in Odisha in last 5 years | India News",20240730T010000Z,timesofindia.indiatimes.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://timesofindia.indiatimes.com/india/2829-people-killed-by-elephants-in-odisha-in-last-5-years/amp_articleshow/112119185.cms,"https://static.toiimg.com/thumb/msid-112121017,width-1070,height-580,imgsize-867517,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://www.business-standard.com/india-news/india-lost-528-elephants-due-to-unnatural-causes-in-5-years-govt-data-124072900824_1.html,India lost 528 elephants due to unnatural causes in 5 years : Govt data,20240729T184500Z,business-standard.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://www.business-standard.com/amp/india-news/india-lost-528-elephants-due-to-unnatural-causes-in-5-years-govt-data-124072900824_1.html,https://bsmedia.business-standard.com/_media/bs/img/article/2024-06/24/thumb/fitandfill/400X400/1719205928-5665.jpg
https://www.sentinelassam.com/north-east-india-news/assam-news/assam-wild-male-elephant-found-dead-on-nagaon-karbi-anglong-border,Assam : Wild Male Elephant Found Dead On Nagaon - Karbi Anglong Border,20240729T114500Z,sentinelassam.com,English,India,elephant corridor,2024-06-18,2024-09-18,https://www.sentinelassam.com/amp/story/north-east-india-news/assam-news/assam-wild-male-elephant-found-dead-on-nagaon-karbi-anglong-border,https://media.assettype.com/sentinelassam-english%2F2024-07%2F59e1010d-0055-4bd3-8832-955a023577e5%2Fwild%20elephant.avif?&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100
https://countercurrents.org/2024/07/one-tree-for-mother-and-the-whole-forest-is-for-father/,One Tree For Mother And The Whole Forest Is For  Father ! ,20240729T091500Z,countercurrents.org,English,India,elephant corridor,2024-06-18,2024-09-18,,https://cdn.countercurrents.org/wp-content/uploads/2024/07/Hasdeo-March.jpg
https://www.business-standard.com/lifestyle/international-tiger-day-2024-history-significance-quotes-and-more-124072900264_1.html,"International Tiger Day 2024 : History , significance , quotes and more",20240729T081500Z,business-standard.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://www.business-standard.com/amp/lifestyle/international-tiger-day-2024-history-significance-quotes-and-more-124072900264_1.html,https://bsmedia.business-standard.com/_media/bs/img/article/2024-05/31/thumb/featurecrop/400X400/1717133511-6935.jpg
https://ibcworldnews.com/?p=154467,Dhruv Patil addresses concerns over Wildlife Board appointment,20240729T071500Z,ibcworldnews.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,,
https://www.moneycontrol.com/news/trends/international-tiger-day-2024-date-history-significance-and-global-efforts-12780751.html,"International Tiger Day 2024 : date , history , significance and global efforts",20240729T053000Z,moneycontrol.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://www.moneycontrol.com/news/trends/international-tiger-day-2024-date-history-significance-and-global-efforts-12780751.html/amp,https://images.moneycontrol.com/static-mcnews/2024/03/Tiger-is-one-of-Indias-biggest-tourist-attraction-Photo-Credit-FitIndia-Wikimedia-Commons.jpg
http://www.navhindtimes.in/2024/07/29/nationalnews/pms-appreciation-of-baagh-mitr-programme-will-infuse-new-energy/,PM appreciation of  Baagh Mitr  programme will infuse new energy,20240729T011500Z,navhindtimes.in,English,India,human wildlife conflict,2024-06-18,2024-09-18,,
https://www.deccanherald.com/india/jharkhand/two-killed-in-elephant-attack-in-jharkhands-east-singhbhum-3125629,Two killed in elephant attack in Jharkhand East Singhbhum,20240728T101500Z,deccanherald.com,English,India,elephant attack,2024-06-18,2024-09-18,/amp/story/india%2Fjharkhand%2Ftwo-killed-in-elephant-attack-in-jharkhands-east-singhbhum-3125629,https://images.deccanherald.com/deccanherald%2F2024-05%2F57ba3d22-a64d-40c9-92e9-4367d5d02466%2Felephant.jpg?rect=0%2C0%2C612%2C321&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop
https://indianexpress.com/article/when-is/international-tiger-day-2024-know-the-date-theme-history-and-significance-9468091/,"International Tiger Day 2024 : Know the date , theme , history , and significance",20240728T063000Z,indianexpress.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://indianexpress.com/article/when-is/international-tiger-day-2024-know-the-date-theme-history-and-significance-9468091/lite/,https://images.indianexpress.com/2024/07/Tiger_with_Cubs_3_20240727090148.jpg
https://www.hindustantimes.com/lifestyle/art-culture/world-nature-conservation-day-how-technology-is-helping-in-wildlife-conservation-101722132244418.html,World Nature Conservation Day : How technology is helping in wildlife conservation,20240728T024500Z,hindustantimes.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://www.hindustantimes.com/lifestyle/art-culture/world-nature-conservation-day-how-technology-is-helping-in-wildlife-conservation-101722132244418-amp.html,https://images.hindustantimes.com/img/2024/07/28/1600x900/c98f5f57cce97c9e670e_1722132809940_1722132810104.jpg
https://www.news18.com/india/numberspeak-man-elephant-conflict-killed-almost-2-people-every-day-between-2019-2023-1-died-every-week-in-tiger-attack-8980537.html,"Numberspeak | Man - Elephant Conflict Killed Almost 2 People Every Day Between 2019 & 2023 , 1 Died Every Week in Tiger Attack",20240727T063000Z,news18.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://www.news18.com/amp/india/numberspeak-man-elephant-conflict-killed-almost-2-people-every-day-between-2019-2023-1-died-every-week-in-tiger-attack-8980537.html,https://images.news18.com/ibnlive/uploads/2024/07/elephant-new-2024-07-25f3d8c12a0b18eb0344cb2efd6fe590-16x9.jpg?impolicy=website
https://www.orissapost.com/elephant-attacks-odisha-tops-in-human-casualties/,Elephant attacks : Odisha tops in human casualties,20240727T043000Z,orissapost.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://www.orissapost.com/elephant-attacks-odisha-tops-in-human-casualties/amp/,https://www.orissapost.com/wp-content/uploads/2019/04/Herd.jpg
https://www.downtoearth.org.in/wildlife-biodiversity/assam-numaligarh-refinery-executives-arrested-for-burying-wild-female-elephant,Assam Refinery Executives Arrested for Burying Wild Elephant,20240724T200000Z,downtoearth.org.in,English,India,elephant corridor,2024-06-18,2024-09-18,https://www.downtoearth.org.in/amp/story/wildlife-biodiversity/assam-numaligarh-refinery-executives-arrested-for-burying-wild-female-elephant,https://gumlet.assettype.com/downtoearth%2F2024-07%2Fb594d5a8-8a57-4863-b904-063e068298df%2FNRL.jpg?&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100
https://aninews.in/news/business/signify-committed-to-illuminate-100-forest-villages-in-uttar-pradesh-fostering-safety-and-rural-development20240724154329/,Signify Committed to Illuminate 100+ Forest Villages in Uttar Pradesh Fostering Safety and Rural Development,20240724T134500Z,aninews.in,English,India,human wildlife conflict,2024-06-18,2024-09-18,/news/business/signify-committed-to-illuminate-100-forest-villages-in-uttar-pradesh-fostering-safety-and-rural-development20240724154329?amp=1,https://d3lzcn6mbbadaf.cloudfront.net/media/details/ANI-20240724095535.jpg
https://aninews.in/news/national/general-news/511-wild-animals-died-in-floods-of-assam-in-past-five-years-union-government20240723112147/,511 wild animals died in floods of Assam in past five years : Union government,20240723T074500Z,aninews.in,English,India,human wildlife conflict,2024-06-18,2024-09-18,/news/national/general-news/511-wild-animals-died-in-floods-of-assam-in-past-five-years-union-government20240723112147?amp=1,https://d3lzcn6mbbadaf.cloudfront.net/media/details/ANI-20240723052349.jpg
https://indiapost.com/511-wild-animals-died-in-floods-of-assam-in-past-five-years-union-government/,511 wild animals died in floods of Assam in past five years : Union government,20240723T071500Z,indiapost.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,,https://indiapost.com/wp-content/uploads/2024/07/511-wild-animals-died-in-floods-of-Assam.jpg
https://www.prokerala.com/news/articles/a1549361.html,Action demanded about wild elephant found buried inside Assam oil refinery,20240722T154500Z,prokerala.com,English,India,elephant corridor,2024-06-18,2024-09-18,,
https://www.newindianexpress.com/nation/2024/Jul/21/chhattisgarh-locals-await-justice-amid-concerns-over-mining-in-kete-extension-coal-block,Chhattisgarh locals await justice amid concerns over mining in Kete Extension coal block,20240721T064500Z,newindianexpress.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.newindianexpress.com/amp/story/nation/2024/Jul/21/chhattisgarh-locals-await-justice-amid-concerns-over-mining-in-kete-extension-coal-block,https://media.assettype.com/newindianexpress%2F2024-07%2Fd4560fe1-0051-4b1d-afcc-6817909c2550%2Fcopal.jpg?&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100
https://www.downtoearth.org.in/wildlife-biodiversity/female-wild-elephant-found-buried-inside-assam-oil-refinery,Wild Elephant Found Buried in Assam Oil Refinery Sparks Wildlife Crime Investigation,20240720T071500Z,downtoearth.org.in,English,India,elephant corridor,2024-06-18,2024-09-18,https://www.downtoearth.org.in/amp/story/wildlife-biodiversity/female-wild-elephant-found-buried-inside-assam-oil-refinery,https://gumlet.assettype.com/downtoearth%2F2024-07%2F24c119ed-4ff8-4af0-99fc-32238e120f0b%2FIMG-20240719-WA0004.jpg?&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100
https://timesofindia.indiatimes.com/city/guwahati/pijush-hazarika-inspects-flood-hit-barak-valley-areas/articleshow/111874694.cms,Flood - Hit : Pijush Hazarika inspects flood - hit Barak Valley areas | Guwahati News,20240720T034500Z,timesofindia.indiatimes.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://timesofindia.indiatimes.com/city/guwahati/pijush-hazarika-inspects-flood-hit-barak-valley-areas/amp_articleshow/111874694.cms,"https://static.toiimg.com/thumb/msid-111874693,width-1070,height-580,imgsize-6488,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://timesofindia.indiatimes.com/city/ranchi/female-elephant-found-dead-in-chakulia-forest/articleshow/111873430.cms,Elephant Death : Female Elephant Found Dead in Chakulia Forest | Ranchi News,20240720T010000Z,timesofindia.indiatimes.com,English,India,elephant attack,2024-06-18,2024-09-18,https://timesofindia.indiatimes.com/city/ranchi/female-elephant-found-dead-in-chakulia-forest/amp_articleshow/111873430.cms,"https://static.toiimg.com/thumb/msid-111873428,width-1070,height-580,imgsize-59602,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://morungexpress.com/farmers-in-dhansiripar-and-peren-dist-grapple-with-rising-elephant-intrusions,Farmers in Dhansiripar and Peren dist grapple with rising elephant intrusions,20240719T194500Z,morungexpress.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,,https://morungexpress.com/uploads/2024/07/22784340_1721406794_3.jpg
https://indianexpress.com/article/explained/juvenile-elephant-deaths-kerala-explained-9462019/,Why are juvenile elephants dying in Kerala ? ,20240719T021500Z,indianexpress.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://indianexpress.com/article/explained/juvenile-elephant-deaths-kerala-explained-9462019/lite/,https://images.indianexpress.com/2024/07/aanakutties.jpg
https://www.downtoearth.org.in/wildlife-biodiversity/you-are-responsible-cag-castigates-kerala-forest-department-for-rising-human-wildlife-conflict-in-state,CAG Blames Kerala Forest Department for Rising Human - Wildlife Conflicts,20240718T120000Z,downtoearth.org.in,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://www.downtoearth.org.in/amp/story/wildlife-biodiversity/you-are-responsible-cag-castigates-kerala-forest-department-for-rising-human-wildlife-conflict-in-state,https://gumlet.assettype.com/downtoearth%2F2024-07%2F01e6f74c-7c72-4086-bab5-57cff03646a6%2FWild%20boar.jpg?&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100
https://www.siasat.com/elephant-attack-locals-hold-massive-protest-in-wayanad-3063277/,Elephant attack : Locals hold massive protest in Wayanad,20240717T111500Z,siasat.com,English,India,elephant attack,2024-06-18,2024-09-18,,https://cdn.siasat.com/wp-content/uploads/2023/08/Free-Medical-Camp-34-1.jpg
https://www.thehindu.com/news/national/kerala/elephant-attack-protesters-block-highway-in-keralas-wayanad-with-victims-body-demand-justice-for-deceased/article68413304.ece,"Elephant attack : Protesters block highway in Kerala Wayanad with victim body , demand justice for deceased",20240717T074500Z,thehindu.com,English,India,elephant attack,2024-06-18,2024-09-18,https://www.thehindu.com/news/national/kerala/elephant-attack-protesters-block-highway-in-keralas-wayanad-with-victims-body-demand-justice-for-deceased/article68413304.ece/amp/,https://th-i.thgim.com/public/news/national/kerala/h84946/article68413297.ece/alternates/LANDSCAPE_1200/17tvwy-protest.jpg
https://www.theweek.in/wire-updates/national/2024/07/17/mds2-kl-elephant-attack-protest.html,Villagers block road in Kerala Wayanad demand justice for elephant attack victim,20240717T071500Z,theweek.in,English,India,elephant attack,2024-06-18,2024-09-18,https://www.theweek.in/wire-updates/national/2024/07/17/mds2-kl-elephant-attack-protest.amp.html,https://www.theweek.in/content/dam/week/wire-updates/the-week-pti-wire-updates.jpg
https://timesofindia.indiatimes.com/india/villagers-block-road-in-keralas-wayanad-demand-justice-for-elephant-attack-victim/articleshow/111800111.cms,"Villagers block road in Kerala Wayanad , demand justice for elephant attack victim | India News",20240717T063000Z,timesofindia.indiatimes.com,English,India,elephant attack,2024-06-18,2024-09-18,https://timesofindia.indiatimes.com/india/villagers-block-road-in-keralas-wayanad-demand-justice-for-elephant-attack-victim/amp_articleshow/111800111.cms,"https://static.toiimg.com/thumb/msid-111800215,width-1070,height-580,imgsize-1975632,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://www.orissapost.com/3-held-for-electrocution-death-of-female-jumbo/,3 held for electrocution death of female jumbo,20240716T050000Z,orissapost.com,English,India,elephant attack,2024-06-18,2024-09-18,https://www.orissapost.com/3-held-for-electrocution-death-of-female-jumbo/amp/,https://www.orissapost.com/wp-content/uploads/2024/07/Baripada-wildlife-criminal.jpg
https://www.hindustantimes.com/india-news/cgarh-villages-object-to-public-hearing-on-mines-101721068782207.html,Cgarh villages object to public hearing on mines | Latest News India,20240716T031500Z,hindustantimes.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.hindustantimes.com/india-news/cgarh-villages-object-to-public-hearing-on-mines-101721068782207-amp.html,https://www.hindustantimes.com/ht-img/img/2024/04/19/1600x900/India_Flag_1713518778477_1713518820010.jpeg
https://www.thehindu.com/sci-tech/energy-and-environment/tiger-widows-of-sundarbans-to-come-together-in-fight-for-their-rights/article68407412.ece,Tiger widows of Sundarbans to come together in fight for their rights,20240715T230000Z,thehindu.com,English,India,human tiger conflict,2024-06-18,2024-09-18,https://www.thehindu.com/sci-tech/energy-and-environment/tiger-widows-of-sundarbans-to-come-together-in-fight-for-their-rights/article68407412.ece/amp/,https://th-i.thgim.com/public/news/national/mvz9nm/article68407895.ece/alternates/LANDSCAPE_1200/20240602_141955.jpg
https://www.ndtv.com/india-news/14-year-old-killed-in-leopard-attack-in-ups-bahraich-6099683,14 - Year - Old Killed In Leopard Attack In UP Bahraich,20240713T174500Z,ndtv.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://www.ndtv.com/india-news/14-year-old-killed-in-leopard-attack-in-ups-bahraich-6099683/amp/1,"https://c.ndtvimg.com/2022-11/pp8v5qg8_leopard-generic_625x300_24_November_22.jpg?im=FaceCrop,algorithm=dnn,width=1200,height=738?ver-20240615.100"
https://www.thehindu.com/news/national/kerala/kerala-to-integrate-technology-and-tradition-to-tackle-human-wildlife-conflict/article68400483.ece,Kerala to integrate technology and tradition to tackle human - wildlife conflict,20240713T154500Z,thehindu.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,https://www.thehindu.com/news/national/kerala/kerala-to-integrate-technology-and-tradition-to-tackle-human-wildlife-conflict/article68400483.ece/amp/,https://www.thehindu.com/theme/images/og-image.png
https://pragativadi.com/karnataka-records-11-tiger-deaths-in-six-months-third-highest-in-india/,"Karnataka Records 11 Tiger Deaths In Six Months , Third Highest In India | Pragativadi | Odisha News , Breaking News Odisha , Latest Odisha News",20240713T091500Z,pragativadi.com,English,India,human wildlife conflict,2024-06-18,2024-09-18,,https://pragativadi.com/core/uploads/2021/06/tiger-story-647_041516052006_040217101559_0.jpg
https://www.sentinelassam.com/more-news/editorial/the-alarm-bell-is-on-human-elephant-conflict,The alarm bell is on human - elephant conflict,20240713T081500Z,sentinelassam.com,English,India,human elephant conflict,2024-06-18,2024-09-18,https://www.sentinelassam.com/amp/story/more-news/editorial/the-alarm-bell-is-on-human-elephant-conflict,https://media.assettype.com/sentinelassam-english%2F2024-07%2F424900f1-a0ef-46d6-aa3d-9c76179f8ea6%2Fhuman-elephant.jpg?&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100
