event_id,url,title,pub_date,gdelt_lat,gdelt_lon,fetch_method,article_chars,is_hwc_event,species,event_type,humans_killed,humans_injured,animals_killed,animals_injured,event_date,primary_location,location_type,location_notes,gdelt_location_match,confidence,extraction_notes,_error,geocoded_address,final_lat,final_lon,geocode_source,gdelt_all_india_locations_hint
b88fb473-62f5-411d-bd73-f79326b1ec85,https://www.freepressjournal.in/bhopal/tiger-on-prowl-on-manit-campus-ug-students-start-vacating-hostels-pg-pupils-protest-for-not-given-leave,"Tiger on prowl on MANIT campus : UG students start vacating hostels , PG pupils protest for not given leave",20221011T191500Z,17746.0,23.2667,jina,4800,True,tiger,corridor_conflict,,,,,2022-10-11,"MANIT campus, Bhopal, Madhya Pradesh, India",town,Maulana Azad National Institute of Technology campus,"Bhopal, Madhya Pradesh, India",high,Tiger movement on campus causing human displacement,,"4/2, Faculty Quarters Type 4, 4/7, Maulana Azad National Institute of Technology, Bhopal, Madhya Pradesh 462003, India",23.2161194,77.4015421,google_maps,
089a49e6-3031-4da9-9798-e2a2d406250f,https://timesofindia.indiatimes.com/city/guwahati/rajdhani-runs-over-elephant-and-calf-in-assams-mariani/articleshow/94774382.cms,Rajdhani Runs Over Elephant And Calf In Assam Mariani | Guwahati News,20221011T070000Z,70087.0,27.4817,selenium,2128,True,elephant,animal_killed_by_human,,,2,1,2022-10-09,"Kharikatia, Jorhat, Assam, India",village,near Hollongapar Gibbon Sanctuary,,high,Specific details provided in the article.,,"Kharikatia, Borsoycotta Grant, Assam 785704, India",26.6205598,94.2615476,google_maps,
c4153fcf-902a-4b70-848f-4379375d5212,https://timesofindia.indiatimes.com/city/guwahati/rajdhani-runs-over-elephant-and-calf-in-assams-mariani/articleshow/94773532.cms,Rajdhani runs over elephant and calf in Assam Mariani | Guwahati News,20221011T070000Z,70087.0,27.4817,selenium,2128,True,elephant,animal_killed_by_human,,,2,1,2022-10-09,"Mariani, Jorhat, Assam, India",village,"near Kharikatia railway station, Hollongapar Gibbon Sanctuary",,high,Specific details provided about the incident and involved animals.,,"Mariani, Assam 785634, India",26.6520725,94.3254697,google_maps,
cb762e4e-b2ce-434f-b397-8dbd4c00fd03,https://timesofindia.indiatimes.com/city/guwahati/elephant-calf-run-over-by-speeding-rajdhani-express-in-assams-jumbo-corridor/articleshow/94769328.cms,"Elephant , calf run over by  speeding  Rajdhani Express in Assam jumbo corridor | Guwahati News",20221010T211500Z,70087.0,27.4817,selenium,2303,True,elephant,animal_killed_by_human,,,2,1,2022-10-09,"Mariani, Jorhat, Assam, India",village,"near Kharikatia railway station, Hollongapar Gibbon Sanctuary",,high,Specific details provided about the incident and victims.,,"Mariani, Assam 785634, India",26.6520725,94.3254697,google_maps,
83cc3eab-c864-49d9-84f2-cb2344cdd0f2,https://www.telegraphindia.com/india/hanging-solar-fences-to-save-jumbos-in-odisha/cid/1891059,elephant death - Hanging solar fences to save jumbos in Odisha,20221010T001500Z,70219.0,20.2333,jina,7905,False,,,,,,,,,,,,high,"No specific HWC event described, only prevention measures",,,70219.0,20.2333,gdelt_fallback,
9357c96e-b7e6-409a-8bba-2c4d0ead1c2f,https://economictimes.indiatimes.com/news/india/man-animal-conflict-mp-villagers-to-be-taught-easy-techniques-to-scare-away-wild-elephants/articleshow/94735313.cms,Man - animal Conflict : MP villagers to be taught easy techniques to scare away wild elephants,20221009T071500Z,70116.0,21.5,selenium,8589,True,elephant,crop_raid,3,,,,2022-10-09,,state,"Madhya Pradesh, India",,medium,"Multiple incidents across MP, specific locations not provided",,,70116.0,21.5,gdelt_fallback,
38c1438a-76fb-46d2-b337-b04390d15f8d,https://www.thehindu.com/news/cities/Coimbatore/district-administration-stalls-levelling-of-private-land-in-elephant-transit-path-at-vellimalaipattinam-in-coimbatore/article65984581.ece,District administration stalls levelling of private land in elephant transit path at Vellimalaipattinam in Coimbatore,20221008T133000Z,17699.0,10.0,selenium,619,True,elephant,corridor_conflict,,,,,,"Vellimalaipattinam, Coimbatore, Tamil Nadu, India",village,"nearby villages: Devarayapuram, Narasipuram",,high,Conflict over elephant transit path in private land,,"Vellimalaipattinam, Tamil Nadu 641109, India",10.9862464,76.77693239999999,google_maps,
f8070ada-002b-4ca0-ba4d-e1f839704b6d,https://www.indiatvnews.com/news/india/bihar-kill-order-issued-after-tiger-mauls-people-to-death-in-bagaha-valmiki-tiger-reserve-2022-10-08-814670,"Bihar :  Man - eating  tiger , which mauled nine people in Bagaha , killed",20221008T123000Z,70146.0,24.5333,jina,797,True,tiger,human_killed,1,,,,2022-10-08,"Bagaha, Bihar, India",village,Valmiki Tiger Reserve,"Bagaha, Bihar, India (70146.000,24.533)",high,Clear mention of tiger mauling and killing people in Bagaha.,,"Bagaha, Bihar, India",27.1221959,84.0722375,google_maps,
97bc2680-5e18-4163-9c2d-961a489c7b4f,https://www.thehindu.com/news/national/tamil-nadu/top-tamil-nadu-news-developments-october-7/article65979165.ece,Top Tamil Nadu news developments today,20221007T041500Z,17873.0,11.4,selenium,1158,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17873.0,11.4,gdelt_fallback,
8efbbadd-cac5-46c7-9fb1-0877ea362285,https://www.thehindu.com/news/national/tamil-nadu/top-tamil-nadu-news-developments-october-6/article65974567.ece,Top Tamil Nadu news developments today,20221006T043000Z,17873.0,11.6167,selenium,562,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17873.0,11.6167,gdelt_fallback,
e16ac984-3695-4dc3-a047-c87c12c96033,https://scroll.in/article/1034136/eye-in-the-sky-drones-and-thermal-cameras-reduce-human-conflict-with-tigers-in-gadchiroli,"In Gadchiroli , drones and thermal cameras reduce human conflict with tigers and elephants",20221004T193000Z,70116.0,21.5,jina,10627,False,,,,,,,,,,,,high,"No specific HWC incident described, only prevention measures",,,70116.0,21.5,gdelt_fallback,
5b7f21f2-5188-4ed5-888d-54b3c27eb3bd,https://www.thehindu.com/news/cities/Kochi/tiger-injures-one-more-cattle-in-munnar-after-killing-10-cows-in-the-last-two-days/article65969700.ece,"Tiger injures one more cattle in Munnar , after killing 10 cows in the last two days",20221004T093000Z,17699.0,10.0,selenium,316,True,tiger,livestock_kill,,,10,1,2022-10-04,"East Kadalar, Idukki, Kerala, India",village,near Eravikulam National Park,,high,Event details clearly stated in the article.,,"42HJ+XHW, Kannan Devan Hills, Kerala 685612, India",10.129991,77.03146799999999,google_maps,
94ea718b-64b0-4f78-b420-13216b3f2938,https://www.prokerala.com/news/articles/a1350993.html,"Soon , elevated PDS shops to prevent wild elephant attacks in TN",20221004T073000Z,17699.0,10.0,jina,3682,False,,,,,,,,,,,,high,"No specific HWC event reported, only future prevention measures discussed.",,,17699.0,10.0,gdelt_fallback,
027edf41-bd3b-4fd4-ab81-bf5823908940,https://timesofindia.indiatimes.com/city/coimbatore/man-injured-in-elephant-attack/articleshow/94632222.cms,Man Injured In Elephant Attack | Coimbatore News,20221004T054500Z,17875.0,11.3333,selenium,1989,True,elephant,attack_on_human,,1,,,2022-10-04,,unknown,No specific location mentioned,,low,No specific location provided in the article,,,17875.0,11.3333,gdelt_fallback,
7499f3ce-3f2e-4ac0-942f-f8b9fb762a8b,https://www.ndtv.com/kerala-news/tiger-kills-at-least-10-cows-in-kerala-forest-officals-sets-up-cage-amid-protest-3400445,"Tiger Kills At Least 10 Cows In Kerala , Forest Officials Sets Up Cage Amid Protest",20221003T174500Z,17699.0,10.0,selenium,1037,True,tiger,livestock_kill,,,10,,2022-10-01,"Nyamakkad estate, Munnar, Kerala, India",forest_division,Near Nyamakkad estate in Munnar,,high,Specific event with clear details and dates,,"532J+H4P, Kannan Devan Hills, Kerala 685612, India",10.1514749,77.0803299,google_maps,
9c3f3bbd-7ce1-45ca-840f-1a422edd504e,https://www.prokerala.com/news/articles/a1350431.html,NGT red flags possibility of human - tiger conflict in AP YSR district,20221002T043000Z,17911.0,28.6,jina,5513,False,,,,,,,,,,,,high,"No specific HWC event reported, only potential future conflicts discussed.",,,17911.0,28.6,gdelt_fallback,
9a33d673-1c65-417f-838e-cb10c53fcab7,https://ianslive.in/news/torn_between_trouble_ridden_forest_home_and_prospect_of_better_life_barnawapara_villagers_in_flux-908005/LatestNews/0,"Welcome To IANS Live - LatestNews - Torn between trouble - ridden forest home and prospect of better life , Barnawapara villagers in flux",20220929T071500Z,70116.0,21.2333,failed_selenium,,,,,,,,,,,,,,,,selenium/trafilatura could not extract article text,,70116.0,21.2333,gdelt_fallback_no_text,
f74202cb-15c5-4bb7-ac2e-70a746954a73,https://ianslive.in/news/torn_between_trouble_ridden_forest_home_and_prospect_of_better_life_barnawapara_villagers_in_flux-908005/NATION/1,"Welcome To IANS Live - NATION - Torn between trouble - ridden forest home and prospect of better life , Barnawapara villagers in flux",20220929T071500Z,70116.0,21.2333,failed_selenium,,,,,,,,,,,,,,,,selenium/trafilatura could not extract article text,,70116.0,21.2333,gdelt_fallback_no_text,
4ab13940-4690-495a-bf4f-d4ccc9815e71,https://www.prokerala.com/news/articles/a1349547.html,"Torn between trouble - ridden forest home and prospect of better life , Barnawapara villagers in flux",20220929T060000Z,70116.0,21.2333,jina,10005,False,,,,,,,,,,,,high,"No specific HWC event described, only general issues and plans",,,70116.0,21.2333,gdelt_fallback,
78243467-cae5-4ff4-ba76-c3ab2cc92816,https://www.thehindu.com/sci-tech/energy-and-environment/elephants-re-colonise-bandhavgarh-tiger-reserve/article65909487.ece,"Elephants re - colonise Bandhavgarh Tiger Reserve , helped by the local community",20220927T093000Z,17748.0,22.6667,selenium,5579,True,elephant,crop_raid,,,,,2022-04-00,"Rusa Mal, Dindori, Madhya Pradesh, India",village,"Bandhavgarh Tiger Reserve, near river Son",,high,Elephant destroyed huts in Rusa Mal village in April 2022,,"W3RG+PP9, Dindori, Madhya Pradesh 481880, India",22.9417931,81.07684549999999,google_maps,
be8cec27-6f8a-45e4-af73-c84da2e2b668,https://www.downtoearth.org.in/news/wildlife-biodiversity/60-years-after-they-were-last-seen-tigers-to-come-back-to-madhya-pradesh-s-madhav-national-park-85133,"60 years after they were last seen , tigers to come back to Madhya Pradesh Madhav National Park",20220926T181500Z,70287.0,30.15,jina,3857,False,,,,,,,,,,,,high,"No specific HWC event described, only future plans",,,70287.0,30.15,gdelt_fallback,
ce1ed545-9b9f-4a10-81a5-d4710d04f32a,https://economictimes.indiatimes.com/opinion/et-commentary/making-the-case-for-mining-heres-what-india-needs-to-do-to-discover-more-kohinoors/articleshow/94462504.cms,india : Making the case for mining : Here what India needs to do to discover more Kohinoors,20220926T180000Z,17744.0,23.5,selenium,2716,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17744.0,23.5,gdelt_fallback,
0e1e5b47-8935-446f-988b-9ba3561cdc82,https://www.thehindu.com/news/national/karnataka/combing-operations-launched-to-trap-tiger-on-the-prowl-in-kodagu/article65934819.ece,Combing operations launched to trap tiger on the prowl in Kodagu,20220925T161500Z,17689.0,12.4167,selenium,1412,True,tiger,attack_on_human,1,,1,,2022-09-24,"Bommada Haadi, Ponnampet, Kodagu, Karnataka, India",village,near Kalahalla range of Nagarahole Tiger Reserve,,high,"Tiger killed one person and a cow, combing operation launched",,"Ponnampet, Karnataka 571216, India",12.1514612,75.9430278,google_maps,
3a2eaf59-e8db-4fb3-9640-aac2c0ed05d7,https://ianslive.in/news/man_vs_tuskers_tn_committee_initiates_study_to_find_solution-906897/NATION/1,Welcome To IANS Live - NATION - Man vs tuskers : TN committee initiates study to find solution,20220925T101500Z,70251.0,13.0833,failed_selenium,,,,,,,,,,,,,,,,selenium/trafilatura could not extract article text,,70251.0,13.0833,gdelt_fallback_no_text,
7caa4728-a516-44a8-b693-78318b865657,https://ianslive.in/news/man_vs_tuskers_tn_committee_initiates_study_to_find_solution-906897/LatestNews/0,Welcome To IANS Live - LatestNews - Man vs tuskers : TN committee initiates study to find solution,20220925T101500Z,70251.0,13.0833,failed_selenium,,,,,,,,,,,,,,,,selenium/trafilatura could not extract article text,,70251.0,13.0833,gdelt_fallback_no_text,
1739c995-5146-43b9-bf2d-f0e27d43350f,https://www.prokerala.com/news/articles/a1348302.html,Man vs tuskers : TN committee initiates study to find solution,20220925T080000Z,70251.0,13.0833,jina,5136,True,elephant,attack_on_human,3,,,,2022-05-26,"Gudalur, Tamil Nadu, India",village,"Gudalur area, forest border","Gudalur, Tamil Nadu, India (17873.000,11.500)",high,Multiple incidents reported in May 2022,,"Gudalur, Tamil Nadu 643211, India",11.5011728,76.4921583,google_maps,
d347a563-e580-41be-b148-46260d3b7f93,https://ianslive.in/news/human_price_of_shrinking_forests_odisha_tops_casualties_inflicted_by_elephants-906837/LatestNews/0,Welcome To IANS Live - LatestNews - Human price of shrinking forests : Odisha tops casualties inflicted by elephants,20220925T064500Z,70219.0,20.2333,failed_selenium,,,,,,,,,,,,,,,,selenium/trafilatura could not extract article text,,70219.0,20.2333,gdelt_fallback_no_text,
80b586ee-bcc4-4028-b6e3-53c731735edd,https://ianslive.in/news/human_price_of_shrinking_forests_odisha_tops_casualties_inflicted_by_elephants-906837/NATION/1,Welcome To IANS Live - NATION - Human price of shrinking forests : Odisha tops casualties inflicted by elephants,20220925T064500Z,70219.0,20.2333,failed_selenium,,,,,,,,,,,,,,,,selenium/trafilatura could not extract article text,,70219.0,20.2333,gdelt_fallback_no_text,
bcc33855-564f-414e-8dfa-e63b2e2cdbb0,https://www.business-standard.com/article/current-affairs/human-price-of-shrinking-forests-odisha-tops-deaths-inflicted-by-elephants-122092500199_1.html,Human price of shrinking forests : Odisha tops deaths inflicted by elephants,20220925T063000Z,70212.0,21.5333,selenium,4954,False,,,,,,,,,,,,high,Article provides statistics and context but no specific incident.,,,70212.0,21.5333,gdelt_fallback,
df9f177b-54e0-4e44-8582-7b28230d461e,https://www.prokerala.com/news/articles/a1348254.html,Human price of shrinking forests : Odisha tops casualties inflicted by elephants,20220925T060000Z,70219.0,20.2333,jina,6528,False,,,,,,,,,,,,high,Article provides general statistics without specific incident details.,,,70219.0,20.2333,gdelt_fallback,
27d04ee2-86e4-4dfd-9e4e-9e418b9463d2,https://www.thehindu.com/news/national/karnataka/man-killed-in-tiger-attack-in-kodagu/article65931821.ece,Man killed in tiger attack in Kodagu,20220924T173000Z,17689.0,12.4167,selenium,745,True,tiger,human_killed,1,,,,2022-09-24,"Kotturu, Ponnampet, Kodagu, India",village,Bommada Haadi bordering Nagarahole,,high,Clear details of a tiger attack resulting in human death.,,"Kotturu, Karnataka 571201, India",12.3560515,75.6496512,google_maps,
0262ce82-a425-47fd-ad4c-417fb8bfbae1,https://ianslive.in/news/_elephant_corridors_gajamitra_scheme_key_to_cutting_wb_human_tusker_faceoffs-906663/NATION/1,"Welcome To IANS Live - NATION -  Elephant corridor ,  Gajamitra  scheme key to cutting WB human - tusker faceoffs",20220924T113000Z,17946.0,23.25,failed_selenium,,,,,,,,,,,,,,,,selenium/trafilatura could not extract article text,,17946.0,23.25,gdelt_fallback_no_text,
5a5cef5b-fc65-4eb2-9058-ab40a87aa787,https://www.prokerala.com/news/articles/a1348046.html,"  Elephant corridor ,  Gajamitra  scheme key to cutting WB human - tusker faceoffs",20220924T084500Z,17946.0,23.25,jina,6597,False,,,,,,,,,,,,high,"No specific HWC event described, only policy discussions and plans.",,,17946.0,23.25,gdelt_fallback,
4538d38f-2efc-45dc-850a-717ecd4eacf0,https://www.latestly.com/agency-news/india-news-mansukh-mandaviya-to-inaugurate-arogya-manthan-to-mark-4-years-of-ayushman-bharat-anniversary-4242993.html,India News | Mansukh Mandaviya to Inaugurate Arogya Manthan to Mark 4 Years of Ayushman Bharat Anniversary,20220924T051500Z,17911.0,28.6,selenium,3359,True,elephant,human_killed,1,0,0,0,2022-09-24,"Surguja, Chhattisgarh, India",district,Woman trampled to death by elephant,,high,Single incident of elephant attack reported.,,"Surguja, Chhattisgarh, India",22.9494079,83.1649001,google_maps,
23751f22-b2fa-4bab-82e2-31bcb1c8746c,https://www.latestly.com/agency-news/india-news-congress-has-no-moral-right-to-talk-about-corruption-karnataka-cm-bommai-4243076.html,India News | Congress Has No Moral Right to Talk About Corruption : Karnataka CM Bommai,20220924T034500Z,17911.0,28.6667,jina,11939,True,elephant,human_killed,1,,,,2022-09-24,"Surguja, Chhattisgarh, India",district,Chhattisgarh's Surguja district,,high,Specific event mentioned in the article.,,"Surguja, Chhattisgarh, India",22.9494079,83.1649001,google_maps,
c897b9b4-b5c9-40e4-83ce-f318526acc5b,https://www.latestly.com/agency-news/india-news-sc-to-hear-shahnawaz-hussains-plea-on-october-12-against-delhi-hc-order-in-2018-rape-case-4243051.html,India News | SC to Hear Shahnawaz Hussain Plea on October 12 Against Delhi HC Order in 2018 Rape Case,20220924T034500Z,70131.0,28.5,jina,9935,True,elephant,human_killed,1,,,,2022-09-24,"Surguja, Chhattisgarh, India",district,Woman trampled to death by elephant,,high,Specific event mentioned in article,,"Surguja, Chhattisgarh, India",22.9494079,83.1649001,google_maps,
db66b589-6f87-4a14-bbdc-614a2a731d39,https://www.latestly.com/agency-news/india-news-delhi-hc-issues-notice-to-police-on-plea-of-tahir-hussain-for-quashing-fir-in-northeast-violence-4243035.html,India News | Delhi HC Issues Notice to Police on Plea of Tahir Hussain for Quashing FIR in Northeast Violence,20220924T034500Z,17911.0,28.6667,jina,7978,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17911.0,28.6667,gdelt_fallback,
87cffd64-970e-4632-b7e4-af378fc07d62,https://www.latestly.com/agency-news/india-news-maharashtra-govt-appoints-tiss-to-study-status-of-muslims-rs-33-92-lakh-allotted-for-project-4242984.html,"India News | Maharashtra Govt Appoints TISS to Study Status of Muslims , Rs 33 . 92 Lakh Allotted for Project",20220924T014500Z,70184.0,18.975,jina,7529,True,elephant,human_killed,1,,,,2022-09-24,"Surguja, Chhattisgarh, India",district,Chhattisgarh's Surguja district,,high,Specific event mentioned in article.,,"Surguja, Chhattisgarh, India",22.9494079,83.1649001,google_maps,
d3c102c9-ba4c-49fe-a951-02cdac69731c,https://www.latestly.com/agency-news/india-news-illegal-mining-in-himachal-ed-conducts-raids-in-una-seizes-rs-15-37-lakh-4242942.html,"India News | Illegal Mining in Himachal : ED Conducts Raids in Una , Seizes Rs 15 . 37 Lakh",20220924T014500Z,17744.0,24.1492,jina,8202,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17744.0,24.1492,gdelt_fallback,
7486c9bd-ee51-4e50-a777-659c942fdd84,https://www.counterview.net/2022/09/introducing-non-native-cheetahs-is-not.html,Introducing non - native cheetahs is  not equivalent  to restoring pride in the nation,20220924T013000Z,17746.0,22.75,jina,18625,False,,,,,,,,,,,,high,"No specific HWC event described, only discussion of reintroduction plans",,,17746.0,22.75,gdelt_fallback,
1b0d352a-bdcb-420f-890c-85a26b9d8e24,https://www.indiagazette.com/news/272790628/this-computer-engineer-turned-conservation-scientist-is-using-sound-to-mitigate-human-elephant-conflict-in-india,This computer engineer - turned - conservation scientist is using sound to mitigate human - elephant conflict in India,20220923T220000Z,17911.0,28.6,jina,5029,False,,,,,,,,,,,,high,Article discusses a conservation project and does not describe a specific HWC event.,,,17911.0,28.6,gdelt_fallback,
6b92b6f0-7017-484b-8b92-9565569922de,https://www.latestly.com/agency-news/india-news-hindu-priest-murder-case-nia-files-supplementary-charge-sheet-against-weapon-supplier-4242481.html,India News | Hindu Priest Murder Case : NIA Files Supplementary Charge Sheet Against Weapon Supplier,20220923T211500Z,17829.0,31.3256,jina,7645,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17829.0,31.3256,gdelt_fallback,
38a0a2e7-e3c0-4bee-a4f3-2f1b0e6732da,https://www.latestly.com/agency-news/india-news-government-aiming-to-bring-light-touch-regulations-for-ott-union-minister-ashwini-vaishnaw-4242403.html,India News | Government Aiming to Bring  Light Touch  Regulations for OTT : Union Minister Ashwini Vaishnaw,20220923T211500Z,17911.0,28.6,jina,10154,True,elephant,human_killed,1,,,,2022-09-23,"Surguja, Chhattisgarh, India",district,Elephant attack in Surguja district,,high,Specific incident mentioned in article,,"Surguja, Chhattisgarh, India",22.9494079,83.1649001,google_maps,
c7011910-c31f-43bc-bcc5-960ea60f000d,https://www.latestly.com/agency-news/india-news-validity-of-fcra-licence-of-ngos-extended-till-march-31-2023-4242147.html,"India News | Validity of FCRA Licence of NGOs Extended Till March 31 , 2023",20220923T211500Z,17868.0,12.75,jina,7513,True,elephant,human_killed,1,,,,2022-09-23,"Surguja, Chhattisgarh, India",district,Elephant attack in Surguja district,,medium,Event date inferred from article publication date,,"Surguja, Chhattisgarh, India",22.9494079,83.1649001,google_maps,
34a23f9e-48d1-40e3-9716-dfba918debb6,https://www.latestly.com/agency-news/india-news-satyender-jain-moves-hc-opposing-order-to-transfer-pmla-case-to-another-court-hearing-on-monday-4242352.html,"India News | Satyender Jain Moves HC Opposing Order to Transfer PMLA Case to Another Court , Hearing on Monday",20220923T211500Z,17911.0,28.6667,jina,8337,True,elephant,human_killed,1,,,,2022-09-23,"Surguja, Chhattisgarh, India",district,Elephant attack in Chhattisgarh,,high,Specific event reported in article,,"Surguja, Chhattisgarh, India",22.9494079,83.1649001,google_maps,
d3d1620b-33e7-4818-b09c-36f6d257cb60,https://www.latestly.com/agency-news/india-news-who-south-east-asia-region-polio-free-accelerated-efforts-needed-in-view-of-increased-risks-experts-4242284.html,"India News | WHO South - East Asia Region Polio - free , Accelerated Efforts Needed in View of Increased Risks : Experts",20220923T211500Z,17911.0,28.6,jina,9865,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17911.0,28.6,gdelt_fallback,
1c516278-0973-4ad4-8c2d-e09d1376a59a,https://www.latestly.com/agency-news/india-news-pfi-got-concealed-foreign-funds-through-members-based-abroad-ed-4242154.html,India News | PFI Got  concealed  Foreign Funds Through Members Based Abroad : ED,20220923T193000Z,17941.0,26.85,jina,9606,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17941.0,26.85,gdelt_fallback,
32416aa5-a269-44fa-bb83-25a54408906d,https://www.latestly.com/agency-news/india-news-demo-gst-deliberate-game-plan-of-modi-govt-to-destroy-msmes-rahul-4232421.html,"India News | Demo , GST Deliberate Game Plan of Modi Govt to Destroy MSMEs : Rahul",20220921T194500Z,17699.0,10.0,jina,9296,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17699.0,10.0,gdelt_fallback,
8c28aee8-09e1-447e-a853-4a5556c3e86b,https://www.latestly.com/agency-news/india-news-vigilance-probe-against-ex-speaker-rana-kp-singh-cong-leader-hits-back-4232331.html,"India News | Vigilance Probe Against Ex - speaker Rana KP Singh , Cong Leader Hits Back",20220921T194500Z,17832.0,30.9664,jina,9242,False,,,,,,,,,,,,high,No specific HWC event described in the article,,,17832.0,30.9664,gdelt_fallback,
81cb0c03-a1db-46b4-a4f8-4e9d5aa691d4,https://www.latestly.com/agency-news/india-news-legislators-of-uddhav-led-sena-meet-maha-governor-raise-law-and-order-farmer-issues-4232380.html,"India News | Legislators of Uddhav - led Sena Meet Maha Governor , Raise Law and Order , Farmer Issues",20220921T164500Z,70184.0,19.0667,jina,7709,True,elephant,attack_on_human,1,,,,2022-09-21,"Madhya Pradesh, Madhya Pradesh, India",state,Elephant attack mentioned in context of farmer issues,,medium,"Event inferred from context, no specific location given",,"Madhya Pradesh, India",22.9734229,78.6568942,google_maps,
0149f1fc-bc0d-4455-a26d-374d3edeedde,https://www.latestly.com/agency-news/india-news-congress-in-telangana-joins-chorus-for-rahul-gandhi-as-party-president-4232364.html,India News | Congress in Telangana Joins Chorus for Rahul Gandhi as Party President,20220921T164500Z,17564.0,17.3753,selenium,2028,True,elephant,attack_on_human,1,,,,2022-09-21,"Madhya Pradesh, India",state,Angry female elephant killed mahout for not feeding banana,,medium,Specific location within Madhya Pradesh not provided,,"Madhya Pradesh, India",22.9734229,78.6568942,google_maps,
c4da3300-08e0-459c-9dfd-0a11baeb67f3,https://www.latestly.com/agency-news/india-news-maha-two-killed-four-hurt-as-railway-protection-wall-collapses-near-dombivli-4232396.html,"India News | Maha : Two Killed , Four Hurt as Railway Protection Wall Collapses Near Dombivli",20220921T164500Z,17783.0,19.2167,jina,7207,False,,,,,,,,,,,,high,No human-wildlife conflict event described in the article.,,,17783.0,19.2167,gdelt_fallback,
c2cf51a4-e781-4759-a02d-dde94aa0b100,https://www.latestly.com/agency-news/india-news-up-assembly-question-hour-washed-out-as-sp-members-protest-cases-against-azam-khan-4232335.html,India News | UP Assembly Question Hour Washed out as SP Members Protest Cases Against Azam Khan,20220921T164500Z,17941.0,26.85,jina,8957,False,,,,,,,,,,,,high,No specific HWC event described in the article,,,17941.0,26.85,gdelt_fallback,
f3f04a03-f41d-42e4-811c-85c66572aa72,https://www.telegraphindia.com/west-bengal/elephant-kills-72-year-old-morning-walker-in-bankura/cid/1887859,Bankura - Elephant kills 72 - year - old morning walker in Bankura,20220921T153000Z,70296.0,22.4333,jina,5852,True,elephant,attack_on_human,1,,,,2022-09-21,"Sonamukhi, Bankura, West Bengal, India",village,"Kuchdih village, Sonamukhi forest range","Sonamukhi, West Bengal, India (17946.000,23.300)",high,Clear details of the incident and location provided.,,"Sonamukhi, West Bengal 722207, India",23.3075757,87.4157938,google_maps,
daca8084-3af4-41f7-b0a1-019d7f23274f,https://timesofindia.indiatimes.com/city/guwahati/30ha-encroached-land-cleared-in-two-reserve-forests-of-goalpara/articleshow/94339922.cms,30ha Encroached Land Cleared In Two Reserve Forests Of Goalpara | Guwahati News,20220921T081500Z,70086.0,26.1667,selenium,1952,True,elephant,corridor_conflict,,,,,2022-09-21,"Goalpara, Goalpara, Assam, India",district,"Goalpara district, Assam",,high,Event involves court order to address human-elephant conflict.,,"Goalpara, Assam 783101, India",26.1639014,90.6253459,google_maps,
64a3ef2f-9c28-43fa-899b-0cea8522bb52,https://news.webindia123.com/news/Articles/India/20220916/3983664.html,Former CM Trivendra Rawat climbs hill after elephant blocks convoy,20220915T211500Z,17910.0,29.8,jina,2983,True,elephant,corridor_conflict,,,,,2022-09-14,"Dugadda, Uttarakhand, India",forest_range,Shivalik Elephant Corridor area,"Dugadda, Uttaranchal, India",high,Event involves elephant blocking road in elephant corridor area.,,"Dugadda, Uttarakhand 246127, India",29.8069554,78.6093716,google_maps,
9c783f58-5f1d-48fd-afd9-a87512df7d0f,https://www.prokerala.com/news/articles/a1345356.html,Former CM Trivendra Rawat climbs hill after elephant blocks convoy,20220915T153000Z,17910.0,29.8,jina,3262,True,elephant,corridor_conflict,,,,,2022-09-14,"Dugadda, Uttarakhand, India",village,Shivalik Elephant Corridor area,"Dugadda, Uttaranchal, India",high,Event involves elephant blocking road in elephant corridor area.,,"Dugadda, Uttarakhand 246127, India",29.8069554,78.6093716,google_maps,
929f9fa6-a570-45f7-bf35-e2e20f551466,https://www.thehindu.com/news/cities/Coimbatore/heritage-farm-of-tn-horticulture-dept-to-give-way-for-elephants/article65894564.ece,Heritage farm of T . N . Horticulture Dept . to give way for elephants,20220915T143000Z,17550.0,14.0,selenium,486,False,,,,,,,,,,Kallar near Mettupalayam,,high,"No specific HWC incident reported, only policy discussion",,,17550.0,14.0,gdelt_fallback,
a6230c13-4778-4da2-bed6-e412378744b0,https://www.prokerala.com/news/articles/a1345195.html,Horticulture farm in TN Nilgiri Biosphere Reserve to close to facilitate elephant movement,20220915T084500Z,70251.0,13.0833,jina,3943,False,,,,,,,,,,,,high,"No specific HWC incident reported, only policy decision.",,,70251.0,13.0833,gdelt_fallback,
